St,Reference,BP,G_L,Cost,Assignment,DocumentNo,Ty,Doc Date,PK,Amount in doc curr,Quantity,Clrng doc,Materia,Text,AssignmentDate,DocDate,POSNumber,AmountCURR,FileName,ETL_Date,YYYYMM_DocDate
,,0188,1106070,,1011520250304,5108001536,GD,04.03.2025,40,715431.00,,,,10115BBL CPICK,20250304,20250403,10115,715431,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011820250304,5108001536,GD,04.03.2025,40,322896.00,,,,10118BBL CPICK,20250304,20250403,10118,322896,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012020250304,5108001536,GD,04.03.2025,40,664499.00,,,,10120BBL CPICK,20250304,20250403,10120,664499,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012520250304,5108001536,GD,04.03.2025,40,658517.00,,,,10125BBL CPICK,20250304,20250403,10125,658517,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012620250304,5108001536,GD,04.03.2025,40,501217.00,,,,10126BBL CPICK,20250304,20250403,10126,501217,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012720250304,5108001536,GD,04.03.2025,40,553385.00,,,,10127BBL CPICK,20250304,20250403,10127,553385,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1013020250304,5108001536,GD,04.03.2025,40,788957.00,,,,10130BBL CPICK,20250304,20250403,10130,788957,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015020250304,5108001536,GD,04.03.2025,40,942890.00,,,,10150BBL CPICK,20250304,20250403,10150,942890,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015220250304,5108001536,GD,04.03.2025,40,146817.00,,,,10152BBL CPICK,20250304,20250403,10152,146817,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015420250304,5108001536,GD,04.03.2025,40,467611.00,,,,10154BBL CPICK,20250304,20250403,10154,467611,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015820250304,5108001536,GD,04.03.2025,40,1656611.00,,,,10158BBL CPICK,20250304,20250403,10158,1656611,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1017220250304,5108001536,GD,04.03.2025,40,156931.00,,,,10172BBL CPICK,20250304,20250403,10172,156931,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1017320250304,5108001536,GD,04.03.2025,40,1483787.00,,,,10173BBL CPICK,20250304,20250403,10173,1483787,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1017920250304,5108001536,GD,04.03.2025,40,417083.00,,,,10179BBL CPICK,20250304,20250403,10179,417083,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018320250304,5108001536,GD,04.03.2025,40,826063.00,,,,10183BBL CPICK,20250304,20250403,10183,826063,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018420250304,5108001536,GD,04.03.2025,40,729821.00,,,,10184BBL CPICK,20250304,20250403,10184,729821,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018520250304,5108001536,GD,04.03.2025,40,88079.00,,,,10185BBL CPICK,20250304,20250403,10185,88079,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018820250304,5108001536,GD,04.03.2025,40,662830.00,,,,10188BBL CPICK,20250304,20250403,10188,662830,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018920250304,5108001536,GD,04.03.2025,40,714149.00,,,,10189BBL CPICK,20250304,20250403,10189,714149,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1019220250304,5108001536,GD,04.03.2025,40,523799.00,,,,10192BBL CPICK,20250304,20250403,10192,523799,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1019620250304,5108001536,GD,04.03.2025,40,490982.00,,,,10196BBL CPICK,20250304,20250403,10196,490982,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020020250304,5108001536,GD,04.03.2025,40,556914.00,,,,10200BBL CPICK,20250304,20250403,10200,556914,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020120250304,5108001536,GD,04.03.2025,40,791999.00,,,,10201BBL CPICK,20250304,20250403,10201,791999,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020220250304,5108001536,GD,04.03.2025,40,894170.00,,,,10202BBL CPICK,20250304,20250403,10202,894170,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020720250304,5108001536,GD,04.03.2025,40,535003.00,,,,10207BBL CPICK,20250304,20250403,10207,535003,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020820250304,5108001536,GD,04.03.2025,40,564197.00,,,,10208BBL CPICK,20250304,20250403,10208,564197,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021020250304,5108001536,GD,04.03.2025,40,299315.00,,,,10210BBL CPICK,20250304,20250403,10210,299315,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021120250304,5108001536,GD,04.03.2025,40,700915.00,,,,10211BBL CPICK,20250304,20250403,10211,700915,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021320250304,5108001536,GD,04.03.2025,40,667335.00,,,,10213BBL CPICK,20250304,20250403,10213,667335,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021520250304,5108001536,GD,04.03.2025,40,836404.00,,,,10215BBL CPICK,20250304,20250403,10215,836404,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021620250304,5108001536,GD,04.03.2025,40,636139.00,,,,10216BBL CPICK,20250304,20250403,10216,636139,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022020250304,5108001536,GD,04.03.2025,40,172147.00,,,,10220BBL CPICK,20250304,20250403,10220,172147,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022220250304,5108001536,GD,04.03.2025,40,1461315.00,,,,10222BBL CPICK,20250304,20250403,10222,1461315,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022620250304,5108001536,GD,04.03.2025,40,929805.00,,,,10226BBL CPICK,20250304,20250403,10226,929805,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022720250304,5108001536,GD,04.03.2025,40,439414.00,,,,10227BBL CPICK,20250304,20250403,10227,439414,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022920250304,5108001536,GD,04.03.2025,40,971788.00,,,,10229BBL CPICK,20250304,20250403,10229,971788,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023020250304,5108001536,GD,04.03.2025,40,643965.00,,,,10230BBL CPICK,20250304,20250403,10230,643965,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023320250304,5108001536,GD,04.03.2025,40,560343.00,,,,10233BBL CPICK,20250304,20250403,10233,560343,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023520250304,5108001536,GD,04.03.2025,40,496995.00,,,,10235BBL CPICK,20250304,20250403,10235,496995,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023620250304,5108001536,GD,04.03.2025,40,881478.00,,,,10236BBL CPICK,20250304,20250403,10236,881478,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023920250304,5108001536,GD,04.03.2025,40,963174.00,,,,10239BBL CPICK,20250304,20250403,10239,963174,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024120250304,5108001536,GD,04.03.2025,40,1149778.00,,,,10241BBL CPICK,20250304,20250403,10241,1149778,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024520250304,5108001536,GD,04.03.2025,40,311738.00,,,,10245BBL CPICK,20250304,20250403,10245,311738,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024620250304,5108001536,GD,04.03.2025,40,486307.00,,,,10246BBL CPICK,20250304,20250403,10246,486307,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024920250304,5108001536,GD,04.03.2025,40,973424.00,,,,10249BBL CPICK,20250304,20250403,10249,973424,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025020250304,5108001536,GD,04.03.2025,40,1182437.00,,,,10250BBL CPICK,20250304,20250403,10250,1182437,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025120250304,5108001536,GD,04.03.2025,40,738675.00,,,,10251BBL CPICK,20250304,20250403,10251,738675,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025320250304,5108001536,GD,04.03.2025,40,528445.00,,,,10253BBL CPICK,20250304,20250403,10253,528445,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025520250304,5108001536,GD,04.03.2025,40,224928.00,,,,10255BBL CPICK,20250304,20250403,10255,224928,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025720250304,5108001536,GD,04.03.2025,40,754163.00,,,,10257BBL CPICK,20250304,20250403,10257,754163,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025820250304,5108001536,GD,04.03.2025,40,432905.00,,,,10258BBL CPICK,20250304,20250403,10258,432905,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025920250304,5108001536,GD,04.03.2025,40,11750.00,,,,10259BBL CPICK,20250304,20250403,10259,11750,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1026920250304,5108001536,GD,04.03.2025,40,884448.00,,,,10269BBL CPICK,20250304,20250403,10269,884448,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1027020250304,5108001536,GD,04.03.2025,40,701737.00,,,,10270BBL CPICK,20250304,20250403,10270,701737,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1027220250304,5108001536,GD,04.03.2025,40,639560.00,,,,10272BBL CPICK,20250304,20250403,10272,639560,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1027320250304,5108001536,GD,04.03.2025,40,1459361.00,,,,10273BBL CPICK,20250304,20250403,10273,1459361,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1027420250304,5108001536,GD,04.03.2025,40,510097.00,,,,10274BBL CPICK,20250304,20250403,10274,510097,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1028020250304,5108001536,GD,04.03.2025,40,507710.00,,,,10280BBL CPICK,20250304,20250403,10280,507710,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1028120250304,5108001536,GD,04.03.2025,40,1358864.00,,,,10281BBL CPICK,20250304,20250403,10281,1358864,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1028420250304,5108001536,GD,04.03.2025,40,432562.00,,,,10284BBL CPICK,20250304,20250403,10284,432562,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1029120250304,5108001536,GD,04.03.2025,40,746384.00,,,,10291BBL CPICK,20250304,20250403,10291,746384,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1029320250304,5108001536,GD,04.03.2025,40,584657.00,,,,10293BBL CPICK,20250304,20250403,10293,584657,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1029520250304,5108001536,GD,04.03.2025,40,1168055.00,,,,10295BBL CPICK,20250304,20250403,10295,1168055,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1029620250304,5108001536,GD,04.03.2025,40,579363.00,,,,10296BBL CPICK,20250304,20250403,10296,579363,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030020250304,5108001536,GD,04.03.2025,40,19369.00,,,,10300BBL CPICK,20250304,20250403,10300,19369,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030120250304,5108001536,GD,04.03.2025,40,290908.00,,,,10301BBL CPICK,20250304,20250403,10301,290908,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030220250304,5108001536,GD,04.03.2025,40,528868.00,,,,10302BBL CPICK,20250304,20250403,10302,528868,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030420250304,5108001536,GD,04.03.2025,40,249857.00,,,,10304BBL CPICK,20250304,20250403,10304,249857,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030620250304,5108001536,GD,04.03.2025,40,650754.00,,,,10306BBL CPICK,20250304,20250403,10306,650754,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030720250304,5108001536,GD,04.03.2025,40,710330.00,,,,10307BBL CPICK,20250304,20250403,10307,710330,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030820250304,5108001536,GD,04.03.2025,40,442451.00,,,,10308BBL CPICK,20250304,20250403,10308,442451,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1030920250304,5108001536,GD,04.03.2025,40,303266.00,,,,10309BBL CPICK,20250304,20250403,10309,303266,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1031020250304,5108001536,GD,04.03.2025,40,124113.00,,,,10310BBL CPICK,20250304,20250403,10310,124113,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1031320250304,5108001536,GD,04.03.2025,40,498381.00,,,,10313BBL CPICK,20250304,20250403,10313,498381,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1031920250304,5108001536,GD,04.03.2025,40,406309.00,,,,10319BBL CPICK,20250304,20250403,10319,406309,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1223220250304,5108001536,GD,04.03.2025,40,586655.00,,,,12232BBL CPICK,20250304,20250403,12232,586655,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1226720250304,5108001536,GD,04.03.2025,40,1248085.00,,,,12267BBL CPICK,20250304,20250403,12267,1248085,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1227020250304,5108001536,GD,04.03.2025,40,604787.00,,,,12270BBL CPICK,20250304,20250403,12270,604787,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2220520250304,5108001536,GD,04.03.2025,40,170174.00,,,,22205BBL CPICK,20250304,20250403,22205,170174,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2222020250304,5108001536,GD,04.03.2025,40,275939.00,,,,22220BBL CPICK,20250304,20250403,22220,275939,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2229620250304,5108001536,GD,04.03.2025,40,242702.00,,,,22296BBL CPICK,20250304,20250403,22296,242702,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2241120250304,5108001536,GD,04.03.2025,40,265612.00,,,,22411BBL CPICK,20250304,20250403,22411,265612,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2241320250304,5108001536,GD,04.03.2025,40,100487.00,,,,22413BBL CPICK,20250304,20250403,22413,100487,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2245720250304,5108001536,GD,04.03.2025,40,355949.00,,,,22457BBL CPICK,20250304,20250403,22457,355949,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2246620250304,5108001536,GD,04.03.2025,40,602769.00,,,,22466BBL CPICK,20250304,20250403,22466,602769,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2247820250304,5108001536,GD,04.03.2025,40,512400.00,,,,22478BBL CPICK,20250304,20250403,22478,512400,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2248120250304,5108001536,GD,04.03.2025,40,587688.00,,,,22481BBL CPICK,20250304,20250403,22481,587688,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,2248620250304,5108001536,GD,04.03.2025,40,937220.00,,,,22486BBL CPICK,20250304,20250403,22486,937220,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0017,1106070,,1003920250305,5108001772,GD,05.03.2025,40,115682.00,,,,10039BBL CPICK,20250305,20250503,10039,115682,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0017,1106070,,1018620250305,5108001772,GD,05.03.2025,40,1428359.00,,,,10186BBL CPICK,20250305,20250503,10186,1428359,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1000420250306,5108001790,GD,06.03.2025,40,331047.00,,,,10004BBL CPICK,20250306,20250603,10004,331047,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1000720250306,5108001790,GD,06.03.2025,40,393717.00,,,,10007BBL CPICK,20250306,20250603,10007,393717,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1001320250306,5108001790,GD,06.03.2025,40,386466.00,,,,10013BBL CPICK,20250306,20250603,10013,386466,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1001520250306,5108001790,GD,06.03.2025,40,337105.00,,,,10015BBL CPICK,20250306,20250603,10015,337105,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1001620250306,5108001790,GD,06.03.2025,40,486428.00,,,,10016BBL CPICK,20250306,20250603,10016,486428,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1002420250306,5108001790,GD,06.03.2025,40,547287.00,,,,10024BBL CPICK,20250306,20250603,10024,547287,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1002820250306,5108001790,GD,06.03.2025,40,308137.00,,,,10028BBL CPICK,20250306,20250603,10028,308137,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1005120250306,5108001790,GD,06.03.2025,40,814867.00,,,,10051BBL CPICK,20250306,20250603,10051,814867,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1005420250306,5108001790,GD,06.03.2025,40,946550.00,,,,10054BBL CPICK,20250306,20250603,10054,946550,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006220250306,5108001790,GD,06.03.2025,40,525186.00,,,,10062BBL CPICK,20250306,20250603,10062,525186,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006420250306,5108001790,GD,06.03.2025,40,627907.00,,,,10064BBL CPICK,20250306,20250603,10064,627907,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006520250306,5108001790,GD,06.03.2025,40,725069.00,,,,10065BBL CPICK,20250306,20250603,10065,725069,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1006620250306,5108001790,GD,06.03.2025,40,413637.00,,,,10066BBL CPICK,20250306,20250603,10066,413637,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007020250306,5108001790,GD,06.03.2025,40,413055.00,,,,10070BBL CPICK,20250306,20250603,10070,413055,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007120250306,5108001790,GD,06.03.2025,40,538106.00,,,,10071BBL CPICK,20250306,20250603,10071,538106,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007320250306,5108001790,GD,06.03.2025,40,786170.00,,,,10073BBL CPICK,20250306,20250603,10073,786170,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1007820250306,5108001790,GD,06.03.2025,40,549982.00,,,,10078BBL CPICK,20250306,20250603,10078,549982,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1008220250306,5108001790,GD,06.03.2025,40,938169.00,,,,10082BBL CPICK,20250306,20250603,10082,938169,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1008820250306,5108001790,GD,06.03.2025,40,319251.00,,,,10088BBL CPICK,20250306,20250603,10088,319251,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1009120250306,5108001790,GD,06.03.2025,40,786944.00,,,,10091BBL CPICK,20250306,20250603,10091,786944,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1009220250306,5108001790,GD,06.03.2025,40,875622.00,,,,10092BBL CPICK,20250306,20250603,10092,875622,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1009720250306,5108001790,GD,06.03.2025,40,685109.00,,,,10097BBL CPICK,20250306,20250603,10097,685109,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1010420250306,5108001790,GD,06.03.2025,40,1140297.00,,,,10104BBL CPICK,20250306,20250603,10104,1140297,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011120250306,5108001790,GD,06.03.2025,40,362147.00,,,,10111BBL CPICK,20250306,20250603,10111,362147,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011420250306,5108001790,GD,06.03.2025,40,869970.00,,,,10114BBL CPICK,20250306,20250603,10114,869970,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1011620250306,5108001790,GD,06.03.2025,40,432965.00,,,,10116BBL CPICK,20250306,20250603,10116,432965,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1015320250306,5108001790,GD,06.03.2025,40,627996.00,,,,10153BBL CPICK,20250306,20250603,10153,627996,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1015920250306,5108001790,GD,06.03.2025,40,398995.00,,,,10159BBL CPICK,20250306,20250603,10159,398995,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1016420250306,5108001790,GD,06.03.2025,40,319292.00,,,,10164BBL CPICK,20250306,20250603,10164,319292,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019020250306,5108001790,GD,06.03.2025,40,468742.00,,,,10190BBL CPICK,20250306,20250603,10190,468742,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019320250306,5108001790,GD,06.03.2025,40,480043.00,,,,10193BBL CPICK,20250306,20250603,10193,480043,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019520250306,5108001790,GD,06.03.2025,40,485555.00,,,,10195BBL CPICK,20250306,20250603,10195,485555,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1019820250306,5108001790,GD,06.03.2025,40,97119.00,,,,10198BBL CPICK,20250306,20250603,10198,97119,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020320250306,5108001790,GD,06.03.2025,40,367461.00,,,,10203BBL CPICK,20250306,20250603,10203,367461,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020420250306,5108001790,GD,06.03.2025,40,492318.00,,,,10204BBL CPICK,20250306,20250603,10204,492318,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1020520250306,5108001790,GD,06.03.2025,40,660402.00,,,,10205BBL CPICK,20250306,20250603,10205,660402,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021220250306,5108001790,GD,06.03.2025,40,485383.00,,,,10212BBL CPICK,20250306,20250603,10212,485383,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021420250306,5108001790,GD,06.03.2025,40,826114.00,,,,10214BBL CPICK,20250306,20250603,10214,826114,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1021920250306,5108001790,GD,06.03.2025,40,533625.00,,,,10219BBL CPICK,20250306,20250603,10219,533625,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022120250306,5108001790,GD,06.03.2025,40,755340.00,,,,10221BBL CPICK,20250306,20250603,10221,755340,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022320250306,5108001790,GD,06.03.2025,40,449128.00,,,,10223BBL CPICK,20250306,20250603,10223,449128,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022420250306,5108001790,GD,06.03.2025,40,601952.00,,,,10224BBL CPICK,20250306,20250603,10224,601952,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022520250306,5108001790,GD,06.03.2025,40,388569.00,,,,10225BBL CPICK,20250306,20250603,10225,388569,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1022820250306,5108001790,GD,06.03.2025,40,926023.00,,,,10228BBL CPICK,20250306,20250603,10228,926023,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023120250306,5108001790,GD,06.03.2025,40,281063.00,,,,10231BBL CPICK,20250306,20250603,10231,281063,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023220250306,5108001790,GD,06.03.2025,40,916722.00,,,,10232BBL CPICK,20250306,20250603,10232,916722,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023420250306,5108001790,GD,06.03.2025,40,531498.00,,,,10234BBL CPICK,20250306,20250603,10234,531498,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1023720250306,5108001790,GD,06.03.2025,40,763197.00,,,,10237BBL CPICK,20250306,20250603,10237,763197,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1024220250306,5108001790,GD,06.03.2025,40,398955.00,,,,10242BBL CPICK,20250306,20250603,10242,398955,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
